order,Vp,numberOfTurn,0,1,2,3,4,5
"A2,A0,A3,A4,A5,A1",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A3,A5,A1,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A3,A5,A4,A1",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A4,A1,A3,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A0,A4,A1,A5,A3",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A0,A4,A3,A1,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A0,A4,A3,A5,A1",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A4,A5,A1,A3",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A0,A4,A5,A3,A1",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A0,A5,A1,A3,A4",0.12765957446808512,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '15', 3: None, 4: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: '48', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: '50', 4: None}, 2, 21, 12]"
"A2,A0,A5,A1,A4,A3",0.12765957446808512,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '15', 3: None, 4: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: '48', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: '50', 4: None}, 2, 21, 12]"
"A2,A0,A5,A3,A1,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A5,A3,A4,A1",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '13', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None, 4: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A0,A5,A4,A1,A3",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '13', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A0,A5,A4,A3,A1",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '13', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A0,A3,A4,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A0,A3,A5,A4",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A0,A4,A3,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A0,A4,A5,A3",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A0,A5,A3,A4",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A0,A5,A4,A3",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A3,A0,A4,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A3,A0,A5,A4",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A3,A4,A0,A5",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A3,A4,A5,A0",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A3,A5,A0,A4",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A3,A5,A4,A0",0.13333333333333333,3,"['agent_0', True, {1: '13', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A4,A0,A3,A5",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A4,A0,A5,A3",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A4,A3,A0,A5",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A1,A4,A3,A5,A0",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A4,A5,A0,A3",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A4,A5,A3,A0",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '13', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A5,A0,A3,A4",0.12765957446808512,5,"['agent_0', True, {1: '12', 2: '13', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '15', 3: None, 4: None, 5: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: '48', 3: None, 4: None, 5: None}, 2, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None, 5: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: '50', 5: None}, 2, 21, 12]"
"A2,A1,A5,A0,A4,A3",0.12765957446808512,5,"['agent_0', True, {1: '12', 2: '13', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '15', 3: None, 4: None, 5: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: '48', 3: None, 4: None, 5: None}, 2, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None, 5: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: '50', 5: None}, 2, 21, 12]"
"A2,A1,A5,A3,A0,A4",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '13', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '14', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A5,A3,A4,A0",0.13333333333333333,3,"['agent_0', True, {1: '13', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: None, 2: '17', 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A5,A4,A0,A3",0.13333333333333333,3,"['agent_0', True, {1: '13', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A1,A5,A4,A3,A0",0.13333333333333333,3,"['agent_0', True, {1: '13', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: '14', 3: None}, 2, 34, 22]","['agent_3', False, {1: '17', 2: None, 3: None}, 1, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A3,A0,A1,A4,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A3,A0,A1,A5,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A3,A0,A4,A1,A5",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A3,A0,A4,A5,A1",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 21, 12]"
"A2,A3,A0,A5,A1,A4",0.13333333333333333,4,"['agent_0', True, {1: '1', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None, 4: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None, 4: None}, 2, 13, 6]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None}, 1, 21, 12]"
"A2,A3,A0,A5,A4,A1",0.13333333333333333,3,"['agent_0', True, {1: '1', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A3,A1,A0,A4,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A1,A0,A5,A4",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A1,A4,A0,A5",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A1,A4,A5,A0",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '11', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A1,A5,A0,A4",0.13333333333333333,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: '14', 3: None}, 2, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: None, 2: None, 3: None}, 0, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A3,A1,A5,A4,A0",0.13333333333333333,3,"['agent_0', True, {1: '14', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '1', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '12', 2: None, 3: None}, 1, 38, 31]","['agent_5', True, {1: '11', 2: None, 3: None}, 1, 21, 12]"
"A2,A3,A4,A0,A1,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '1', 2: '14', 3: None}, 2, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A4,A0,A5,A1",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '1', 2: '14', 3: None}, 2, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
"A2,A3,A4,A1,A0,A5",0.13333333333333333,3,"['agent_0', True, {1: '11', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None}, 1, 33, 23]","['agent_2', True, {1: '10', 2: None, 3: None}, 1, 34, 22]","['agent_3', False, {1: '13', 2: '17', 3: None}, 2, 13, 6]","['agent_4', True, {1: '1', 2: '14', 3: None}, 2, 38, 31]","['agent_5', True, {1: None, 2: None, 3: None}, 0, 21, 12]"
