order,Vp,numberOfTurn,0,1,2,3,4,5,6
"A1,A5,A4,A3,A6,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '14', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A3,A6,A2,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '14', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A0,A2,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A0,A3,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A2,A0,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A2,A3,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A3,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A4,A6,A3,A2,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '1', 2: '11', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '13', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A2,A3,A4",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '2', 2: '3', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A2,A4,A3",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: None, 2: None, 3: None, 4: None}, 0, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A3,A2,A4",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A3,A4,A2",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A4,A2,A3",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A0,A4,A3,A2",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A0,A3,A4",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A0,A4,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A3,A0,A4",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A3,A4,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A4,A0,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A2,A4,A3,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A3,A0,A2,A4",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A3,A0,A4,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A5,A6,A3,A2,A0,A4",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A3,A2,A4,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '15', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '14', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A3,A4,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A5,A6,A3,A4,A2,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A5,A6,A4,A0,A2,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A4,A0,A3,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A5,A6,A4,A2,A0,A3",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A4,A2,A3,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '14', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A5,A6,A4,A3,A0,A2",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A5,A6,A4,A3,A2,A0",0.14285714285714285,4,"['agent_0', True, {1: None, 2: None, 3: None, 4: None}, 0, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '12', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: '14', 3: None, 4: None}, 2, 29, 22]"
"A1,A6,A0,A2,A3,A4,A5",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A2,A3,A5,A4",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A2,A4,A3,A5",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A2,A4,A5,A3",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 35, 29]","['agent_4', True, {1: '11', 2: '2', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A2,A5,A3,A4",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: None, 2: None, 3: None, 4: None}, 0, 42, 37]","['agent_5', True, {1: '15', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A2,A5,A4,A3",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: None, 2: None, 3: None, 4: None}, 0, 35, 29]","['agent_4', True, {1: '11', 2: '13', 3: None, 4: None}, 2, 42, 37]","['agent_5', True, {1: '15', 2: None, 3: None, 4: None}, 1, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A3,A2,A4,A5",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A3,A2,A5,A4",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: '13', 2: None, 3: None, 4: None}, 1, 30, 18]","['agent_3', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: None, 3: None, 4: None}, 1, 29, 22]"
"A1,A6,A0,A3,A4,A2,A5",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 29, 22]"
"A1,A6,A0,A3,A4,A5,A2",0.14285714285714285,4,"['agent_0', True, {1: '14', 2: None, 3: None, 4: None}, 1, 31, 21]","['agent_1', False, {1: '10', 2: '17', 3: '46', 4: None}, 3, 16, 7]","['agent_2', True, {1: None, 2: None, 3: None, 4: None}, 0, 30, 18]","['agent_3', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 35, 29]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 42, 37]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 16]","['agent_6', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 29, 22]"
