order,Vp,numberOfTurn,0,1,2,3,4,5
"A3,A2,A4,A0,A5,A1",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: '15', 4: None, 5: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None, 5: None}, 2, 13, 4]"
"A3,A2,A4,A1,A0,A5",0.15384615384615385,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None, 5: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None, 5: None}, 2, 13, 4]"
"A3,A2,A4,A1,A5,A0",0.15384615384615385,4,"['agent_0', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A2,A4,A5,A0,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A2,A4,A5,A1,A0",0.15384615384615385,4,"['agent_0', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A2,A5,A0,A1,A4",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 45, 41]","['agent_5', False, {1: '42', 2: None, 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A2,A5,A0,A4,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '13', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '15', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A2,A5,A1,A0,A4",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 45, 41]","['agent_5', False, {1: '42', 2: None, 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A2,A5,A1,A4,A0",0.15384615384615385,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '12', 2: '14', 3: '15', 4: None, 5: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: None, 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A2,A5,A4,A0,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A2,A5,A4,A1,A0",0.15384615384615385,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None, 5: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: None, 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A0,A1,A2,A5",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A0,A1,A5,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A0,A2,A1,A5",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A0,A2,A5,A1",0.14285714285714285,5,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', False, {1: None, 2: '17', 3: '39', 4: None, 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: '2', 5: None}, 4, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A0,A5,A1,A2",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: None, 4: '17', 5: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: '15', 5: None}, 3, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A0,A5,A2,A1",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: None, 4: '17', 5: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: '15', 5: None}, 3, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A1,A0,A2,A5",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A1,A0,A5,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A1,A2,A0,A5",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A1,A2,A5,A0",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A1,A5,A0,A2",0.15384615384615385,3,"['agent_0', True, {1: '12', 2: '2', 3: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: '17', 3: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None}, 2, 13, 4]"
"A3,A4,A1,A5,A2,A0",0.15384615384615385,3,"['agent_0', True, {1: '12', 2: None, 3: None}, 1, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None}, 1, 36, 30]","['agent_2', True, {1: '15', 2: None, 3: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: None, 3: None}, 1, 13, 4]"
"A3,A4,A2,A0,A1,A5",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A2,A0,A5,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A2,A1,A0,A5",0.15384615384615385,4,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A2,A1,A5,A0",0.15384615384615385,4,"['agent_0', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A2,A5,A0,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A2,A5,A1,A0",0.15384615384615385,4,"['agent_0', True, {1: '13', 2: '2', 3: None, 4: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: '42', 2: '46', 3: None, 4: None}, 2, 13, 4]"
"A3,A4,A5,A0,A1,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: '2', 4: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A4,A5,A0,A2,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: '2', 4: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A4,A5,A1,A0,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: '2', 4: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A4,A5,A1,A2,A0",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: None, 3: '2', 4: None, 5: None}, 2, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: None, 4: '17', 5: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None, 5: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None, 5: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A5,A2,A0,A1",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: None, 3: '2', 4: None, 5: None}, 2, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '13', 3: None, 4: None, 5: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A4,A5,A2,A1,A0",0.15384615384615385,5,"['agent_0', True, {1: '13', 2: None, 3: '2', 4: None, 5: None}, 2, 40, 32]","['agent_1', True, {1: '12', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: '14', 3: None, 4: None, 5: None}, 2, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A5,A0,A1,A2,A4",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A0,A1,A4,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A0,A2,A1,A4",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A0,A2,A4,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '13', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '14', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: '17', 4: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None}, 1, 43, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A0,A4,A1,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A0,A4,A2,A1",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '11', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '10', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A1,A0,A2,A4",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A1,A0,A4,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: None, 3: None, 4: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A1,A2,A0,A4",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A5,A1,A2,A4,A0",0.15384615384615385,5,"['agent_0', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '12', 2: '14', 3: '15', 4: None, 5: None}, 3, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
"A3,A5,A1,A4,A0,A2",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A1,A4,A2,A0",0.15384615384615385,4,"['agent_0', True, {1: '12', 2: None, 3: None, 4: None}, 1, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None}, 1, 36, 30]","['agent_2', True, {1: None, 2: None, 3: '17', 4: None}, 1, 17, 6]","['agent_3', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 43, 36]","['agent_4', True, {1: '11', 2: '14', 3: '15', 4: None}, 3, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None}, 2, 13, 4]"
"A3,A5,A2,A0,A1,A4",0.15384615384615385,5,"['agent_0', True, {1: '12', 2: '14', 3: '2', 4: None, 5: None}, 3, 40, 32]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None}, 1, 36, 30]","['agent_2', True, {1: '11', 2: None, 3: None, 4: '17', 5: None}, 2, 17, 6]","['agent_3', True, {1: '1', 2: None, 3: None, 4: None, 5: None}, 1, 43, 36]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None}, 1, 45, 41]","['agent_5', False, {1: None, 2: '42', 3: '46', 4: None, 5: None}, 2, 13, 4]"
